ticket_id,account_id_hashed,timestamp,text,category,keyword_hits,n_hits,amount_reference,likely_fraud_related
TCK000715,H72484,2026-06-27 15:18:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000716,H24238,2026-06-27 23:36:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000717,H52002,2026-06-06 13:07:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000718,H93624,2026-07-19 14:17:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000719,H38457,2026-07-06 04:25:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000720,H68464,2026-06-09 23:04:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000721,H20475,2026-07-14 18:30:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000722,H01081,2026-06-04 12:31:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK000723,H28378,2026-07-02 07:56:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000724,H47686,2026-07-08 13:06:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000725,H02220,2026-06-29 03:37:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000726,H96814,2026-07-09 23:27:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000727,H44473,2026-07-05 14:44:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000728,H02904,2026-06-15 18:25:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK000729,H79926,2026-07-30 18:09:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000730,H94667,2026-06-01 19:58:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000731,H88965,2026-06-28 13:47:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000732,H56689,2026-06-13 01:21:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000733,H08510,2026-06-15 16:54:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000734,H20475,2026-06-16 07:03:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000735,H21339,2026-07-02 10:12:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000736,H17436,2026-06-21 08:56:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000737,H81215,2026-06-07 09:38:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK000738,H77046,2026-06-06 00:59:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000739,H43707,2026-07-26 18:17:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000740,H78079,2026-06-29 16:12:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000741,H30829,2026-07-21 12:58:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000742,H18508,2026-06-11 20:54:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000743,H30699,2026-07-14 01:28:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000744,H30673,2026-06-20 08:02:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000745,H41145,2026-07-17 23:19:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000746,H79723,2026-07-14 00:08:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000747,H53687,2026-06-26 19:51:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000748,H48685,2026-07-16 04:31:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000749,H97154,2026-06-02 05:15:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000750,H52846,2026-06-07 09:39:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000751,H74687,2026-06-11 21:50:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000752,H90157,2026-07-28 00:31:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000753,H10701,2026-07-25 06:51:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000754,H93551,2026-07-27 00:38:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000755,H89814,2026-07-30 05:02:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000756,H94535,2026-06-20 20:00:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000757,H88813,2026-07-10 08:58:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000758,H64008,2026-06-30 17:57:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000759,H76110,2026-07-25 04:27:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000760,H99439,2026-06-18 00:36:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000761,H93775,2026-06-04 20:06:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000762,H87815,2026-07-20 12:56:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000763,H48543,2026-07-15 23:09:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000764,H80490,2026-06-05 06:16:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000765,H53687,2026-06-22 17:58:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000766,H57441,2026-06-05 07:45:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000767,H42454,2026-06-30 00:22:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000768,H21987,2026-07-13 08:58:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK000769,H84293,2026-07-05 12:21:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000770,H41501,2026-06-21 01:42:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000771,H97108,2026-07-15 15:40:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000772,H14114,2026-06-23 05:20:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000773,H93009,2026-07-24 20:56:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000774,H21300,2026-07-18 02:38:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000775,H39910,2026-06-14 01:05:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000776,H69534,2026-07-10 17:18:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000777,H52541,2026-06-09 02:49:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000778,H74281,2026-06-26 05:49:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000779,H79926,2026-07-12 02:43:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000780,H62816,2026-07-20 16:01:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000781,H17602,2026-06-14 23:24:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK000782,H44764,2026-06-10 18:05:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000783,H10409,2026-06-29 18:54:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000784,H30250,2026-06-26 08:36:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000785,H60947,2026-07-23 17:07:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000786,H92614,2026-07-01 15:12:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000787,H85276,2026-06-13 03:17:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000788,H52579,2026-07-28 13:13:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000789,H44653,2026-06-02 15:26:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000790,H50107,2026-06-09 17:34:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000791,H90342,2026-06-19 07:08:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000792,H30688,2026-07-26 00:55:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000793,H93964,2026-06-14 21:17:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000794,H92196,2026-06-06 22:09:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000795,H88705,2026-07-19 17:52:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000796,H66165,2026-06-29 19:21:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000797,H59780,2026-06-16 19:58:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000798,H60669,2026-07-02 16:00:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000799,H00304,2026-07-09 16:28:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000800,H55864,2026-07-18 21:23:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000801,H36766,2026-07-12 12:18:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000802,H54753,2026-07-13 01:12:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000803,H31171,2026-06-03 16:16:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000804,H31171,2026-07-30 01:32:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000805,H90337,2026-06-16 10:50:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000806,H50509,2026-07-24 17:41:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000807,H05062,2026-06-30 02:54:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000808,H24021,2026-07-20 09:01:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000809,H25289,2026-06-04 07:58:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000810,H37588,2026-06-29 11:15:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000811,H72411,2026-06-17 05:59:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000812,H30829,2026-06-17 17:46:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000813,H95100,2026-07-01 07:01:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000814,H77282,2026-07-25 20:25:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000815,H88786,2026-06-25 11:57:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000816,H79393,2026-06-02 10:21:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000817,H01279,2026-07-06 03:19:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000818,H32940,2026-06-28 11:07:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000819,H76143,2026-06-02 20:50:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000820,H94682,2026-07-01 10:54:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000821,H51768,2026-07-13 04:03:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000822,H60947,2026-06-04 21:17:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000823,H30250,2026-06-25 05:20:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000824,H42882,2026-07-15 02:12:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000825,H00191,2026-07-02 02:55:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000826,H76110,2026-06-06 18:00:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000827,H04369,2026-07-24 18:11:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000828,H37275,2026-07-11 12:40:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000829,H93964,2026-06-19 22:31:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000830,H54667,2026-07-20 05:58:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000831,H76578,2026-07-05 03:21:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000832,H22454,2026-07-25 13:40:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000833,H44289,2026-06-28 07:58:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000834,H25430,2026-06-26 15:48:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000835,H29936,2026-07-17 03:32:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000836,H88813,2026-07-08 14:33:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000837,H62819,2026-06-26 08:31:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000838,H10041,2026-06-04 03:22:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000839,H37541,2026-07-18 03:59:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000840,H30829,2026-07-14 20:20:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000841,H15125,2026-06-08 20:17:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000842,H20644,2026-07-19 15:31:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000843,H93113,2026-07-25 18:21:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000844,H90659,2026-06-05 12:05:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000845,H49529,2026-06-25 07:01:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000846,H63897,2026-07-15 23:30:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000847,H05539,2026-06-08 03:12:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000848,H68093,2026-06-23 12:47:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000849,H01081,2026-07-30 11:43:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK000850,H91175,2026-07-29 01:16:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000851,H04369,2026-06-16 00:12:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000852,H41773,2026-06-03 18:55:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000853,H60206,2026-07-16 17:46:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000854,H51868,2026-06-05 16:34:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000855,H30688,2026-06-22 12:03:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000856,H01874,2026-07-18 17:16:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000857,H86993,2026-06-10 15:10:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000858,H05250,2026-06-08 19:35:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000859,H54213,2026-06-08 04:22:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000860,H50509,2026-07-03 20:01:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000861,H33167,2026-06-24 16:34:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000862,H16910,2026-06-28 09:10:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000863,H38595,2026-06-17 05:04:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000864,H51363,2026-07-27 20:54:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000865,H99371,2026-07-07 13:16:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000866,H87459,2026-07-11 23:33:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000867,H23245,2026-06-19 13:57:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000868,H44764,2026-07-30 02:05:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000869,H02904,2026-07-15 20:35:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000870,H30129,2026-06-01 03:19:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000871,H19550,2026-07-18 05:21:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000872,H08882,2026-06-22 18:40:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000873,H10500,2026-06-08 23:01:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000874,H21668,2026-06-01 22:54:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000875,H63348,2026-07-09 14:22:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000876,H00948,2026-06-09 07:44:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000877,H92406,2026-07-16 20:33:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000878,H42056,2026-07-27 04:34:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000879,H13092,2026-06-29 13:46:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000880,H78316,2026-06-12 13:23:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000881,H76578,2026-07-03 12:24:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000882,H53289,2026-07-18 23:03:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000883,H33237,2026-07-09 12:59:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000884,H00948,2026-06-29 03:23:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK000885,H17351,2026-06-15 09:53:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000886,H27325,2026-06-23 16:15:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000887,H62875,2026-07-26 03:40:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000888,H33804,2026-07-06 11:44:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000889,H13289,2026-07-14 14:03:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000890,H78316,2026-07-03 04:03:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000891,H39282,2026-06-21 14:44:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK000892,H13092,2026-06-19 14:18:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000893,H93964,2026-07-18 02:58:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000894,H68425,2026-06-14 05:20:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000895,H60645,2026-07-02 18:23:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000896,H77199,2026-07-17 03:13:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000897,H00757,2026-07-02 21:41:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000898,H52579,2026-07-01 03:19:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000899,H41817,2026-07-20 23:06:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000900,H31296,2026-07-19 15:41:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000901,H00972,2026-06-01 02:29:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000902,H23243,2026-06-19 18:02:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000903,H12960,2026-07-24 11:59:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000904,H86314,2026-06-23 15:18:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000905,H97609,2026-07-08 04:35:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000906,H84145,2026-07-10 05:34:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000907,H09385,2026-06-11 11:08:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000908,H27046,2026-07-20 23:05:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000909,H36766,2026-06-21 11:09:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000910,H81627,2026-07-29 17:36:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000911,H04234,2026-06-09 06:24:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000912,H92196,2026-07-01 06:45:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000913,H65568,2026-06-10 04:51:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000914,H95091,2026-06-23 10:59:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000915,H86314,2026-07-20 14:28:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000916,H72411,2026-07-17 14:50:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000917,H00680,2026-06-24 15:05:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000918,H74695,2026-06-14 08:52:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000919,H92523,2026-06-03 03:16:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000920,H99237,2026-07-18 02:15:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000921,H94667,2026-07-19 19:32:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000922,H69025,2026-06-27 12:10:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK000923,H20475,2026-06-06 17:27:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000924,H63535,2026-06-19 01:04:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000925,H80565,2026-07-30 05:03:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000926,H22828,2026-06-10 22:08:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000927,H79895,2026-07-10 14:22:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000928,H93692,2026-06-05 17:49:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover,"['pin', 'changed my']",2,False,1
TCK000929,H14114,2026-07-24 11:13:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK000930,H18042,2026-07-21 12:53:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000931,H51768,2026-07-23 17:59:00,The app keeps crashing when I try to send money to a contact.,technical_issue,[],0,True,0
TCK000932,H65442,2026-07-17 05:16:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000933,H39076,2026-07-13 10:26:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000934,H16098,2026-06-17 17:57:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000935,H13548,2026-06-21 00:21:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000936,H06575,2026-06-02 03:31:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000937,H17436,2026-06-04 03:00:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000938,H24238,2026-07-25 03:54:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000939,H48988,2026-06-26 04:59:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000940,H19830,2026-07-08 17:49:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000941,H65259,2026-06-14 16:45:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000942,H32281,2026-06-26 00:52:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
TCK000943,H39401,2026-07-02 07:52:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000944,H50010,2026-06-18 03:41:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK000945,H32954,2026-06-20 14:15:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000946,H92514,2026-07-28 22:36:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK000947,H69745,2026-06-18 21:35:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover,"['did not make', 'without permission', 'access']",3,False,1
TCK000948,H64966,2026-06-29 10:32:00,I was billed for a bill payment that never went through.,billing_dispute,[],0,False,0
TCK000949,H93009,2026-07-14 09:19:00,What documents do I need to upgrade my account tier?,general_inquiry,[],0,False,0
TCK000950,H48396,2026-07-07 14:59:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK000951,H39957,2026-06-13 13:26:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK000952,H26060,2026-07-22 20:11:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK000953,H94636,2026-06-06 06:01:00,How long does a merchant payment normally take to reflect?,general_inquiry,[],0,False,0
