ticket_id,account_id_hashed,timestamp,text,category
TCK000840,H04171,2026-07-11 11:44:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000841,H04689,2026-07-28 10:17:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000842,H84582,2026-07-01 16:14:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000843,H81042,2026-07-13 11:40:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000844,H02666,2026-07-07 12:08:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK000845,H20300,2026-07-27 04:46:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000846,H27750,2026-07-01 11:20:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000847,H57522,2026-06-18 15:17:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000848,H63020,2026-07-27 17:11:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000849,H87517,2026-07-13 23:58:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000850,H45587,2026-07-07 08:00:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000851,H10832,2026-06-28 09:55:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000852,H77024,2026-07-16 09:30:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000853,H77274,2026-07-29 12:22:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000854,H84003,2026-06-09 08:22:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000855,H13188,2026-07-26 11:27:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000856,H31747,2026-06-04 01:15:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000857,H12257,2026-06-22 19:17:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000858,H00134,2026-06-19 19:02:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000859,H71840,2026-07-24 03:49:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000860,H14582,2026-06-10 13:17:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000861,H56895,2026-07-16 08:59:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000862,H63287,2026-06-25 02:40:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000863,H91597,2026-06-30 00:50:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000864,H68656,2026-07-24 17:12:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000865,H26465,2026-06-30 06:04:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000866,H00184,2026-06-20 03:08:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000867,H55312,2026-06-09 13:16:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000868,H74464,2026-07-29 16:48:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000869,H03002,2026-06-13 01:42:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000870,H19691,2026-07-07 23:00:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000871,H48438,2026-07-17 07:51:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000872,H31950,2026-06-12 05:51:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000873,H01480,2026-06-28 07:13:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK000874,H04149,2026-07-09 14:11:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000875,H43113,2026-07-23 16:47:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000876,H76309,2026-06-04 18:08:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000877,H39640,2026-07-23 07:08:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000878,H00463,2026-07-09 10:25:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000879,H84502,2026-07-01 22:36:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000880,H20099,2026-07-18 23:03:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000881,H89179,2026-06-21 08:22:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000882,H37528,2026-06-30 18:10:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000883,H70394,2026-06-30 02:34:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000884,H26392,2026-06-02 12:50:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000885,H56807,2026-06-22 00:56:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000886,H53614,2026-07-08 05:56:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000887,H23225,2026-07-11 00:28:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000888,H70977,2026-06-11 03:24:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000889,H49617,2026-06-15 02:22:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000890,H48325,2026-07-26 01:05:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000891,H17514,2026-07-29 18:33:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000892,H58548,2026-07-09 23:57:00,I received an OTP I never requested and then my balance dropped.,account_takeover
TCK000893,H27750,2026-06-11 09:18:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000894,H29063,2026-07-18 16:43:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000895,H12233,2026-06-16 03:29:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000896,H94939,2026-07-10 01:04:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000897,H84003,2026-07-11 00:57:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000898,H45849,2026-07-21 17:03:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000899,H97027,2026-06-30 12:28:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000900,H05984,2026-07-26 12:14:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000901,H44960,2026-07-10 21:37:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000902,H34223,2026-06-27 18:38:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000903,H59097,2026-07-11 12:16:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000904,H37563,2026-06-13 08:43:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000905,H81640,2026-07-19 15:17:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000906,H17020,2026-06-04 04:42:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000907,H44065,2026-06-22 01:57:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000908,H41011,2026-07-19 02:49:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000909,H79866,2026-06-01 22:54:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000910,H76509,2026-06-05 00:47:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000911,H65329,2026-07-27 03:08:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000912,H21942,2026-06-18 11:35:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000913,H01156,2026-07-13 10:32:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000914,H40740,2026-06-08 06:51:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000915,H69600,2026-07-05 06:35:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000916,H47225,2026-06-28 02:10:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000917,H22672,2026-06-22 15:30:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000918,H80763,2026-07-09 03:32:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000919,H46604,2026-07-08 08:09:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000920,H63287,2026-07-14 12:39:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000921,H93280,2026-06-01 20:49:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000922,H81706,2026-06-02 17:40:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000923,H28991,2026-06-01 21:19:00,I received an OTP I never requested and then my balance dropped.,account_takeover
TCK000924,H25844,2026-06-18 22:30:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000925,H94335,2026-07-19 12:01:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000926,H02414,2026-07-04 13:20:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000927,H39106,2026-07-09 05:45:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000928,H68066,2026-07-20 06:17:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000929,H65094,2026-06-10 15:07:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover
TCK000930,H95498,2026-07-14 06:43:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000931,H30583,2026-07-04 02:57:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK000932,H39832,2026-06-01 09:42:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000933,H01092,2026-06-11 14:07:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000934,H42658,2026-07-03 12:34:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000935,H36285,2026-06-13 16:25:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000936,H12233,2026-06-09 17:08:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000937,H56807,2026-06-11 07:06:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000938,H19855,2026-06-20 20:30:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000939,H53293,2026-06-24 08:44:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000940,H68066,2026-06-06 22:12:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000941,H36833,2026-06-02 20:45:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000942,H34525,2026-07-10 07:00:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000943,H48329,2026-07-13 08:54:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000944,H59019,2026-06-26 03:44:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000945,H84939,2026-07-21 02:38:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000946,H59425,2026-06-13 20:00:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000947,H79062,2026-07-01 23:33:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000948,H75751,2026-06-30 09:17:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000949,H02972,2026-07-19 00:18:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000950,H94335,2026-07-04 15:34:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000951,H61481,2026-07-14 11:20:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000952,H73918,2026-07-19 16:18:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000953,H61823,2026-07-12 20:00:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover
TCK000954,H47990,2026-07-07 09:29:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000955,H98507,2026-07-17 05:58:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000956,H29210,2026-07-13 18:42:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000957,H36009,2026-06-21 01:10:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000958,H77879,2026-06-06 09:44:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000959,H35416,2026-07-24 21:46:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000960,H54524,2026-06-08 10:31:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000961,H95988,2026-06-21 03:44:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000962,H20696,2026-06-23 11:36:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000963,H14582,2026-06-11 04:59:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000964,H91589,2026-06-08 01:44:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000965,H34494,2026-07-11 03:46:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000966,H08206,2026-06-19 15:17:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000967,H16927,2026-06-30 00:18:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000968,H42724,2026-07-07 15:01:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000969,H17239,2026-06-10 00:44:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000970,H91597,2026-07-18 20:36:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000971,H57575,2026-06-19 21:08:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000972,H64771,2026-07-03 23:10:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000973,H01105,2026-06-05 17:09:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000974,H57459,2026-06-04 02:35:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000975,H17020,2026-06-27 05:17:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000976,H43733,2026-06-05 21:26:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000977,H86398,2026-06-19 09:39:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000978,H71005,2026-06-30 13:26:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000979,H02972,2026-06-14 13:27:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000980,H18187,2026-07-18 13:43:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000981,H66299,2026-07-08 21:39:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000982,H30786,2026-06-25 02:27:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK000983,H11540,2026-06-29 20:40:00,I was billed for a bill payment that never went through.,billing_dispute
TCK000984,H48329,2026-06-15 10:23:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000985,H17100,2026-06-19 13:10:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000986,H38332,2026-07-22 08:38:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover
TCK000987,H37942,2026-06-10 19:03:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK000988,H37692,2026-07-29 13:18:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000989,H34108,2026-06-08 16:37:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000990,H98936,2026-07-19 03:54:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK000991,H08521,2026-07-22 19:50:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK000992,H45849,2026-07-06 23:10:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK000993,H36009,2026-06-26 05:22:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000994,H71480,2026-07-08 19:50:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK000995,H16128,2026-06-21 19:01:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK000996,H30498,2026-06-14 03:00:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK000997,H40740,2026-07-05 10:52:00,USSD menu is not loading for me since this morning.,technical_issue
TCK000998,H73422,2026-06-27 06:49:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover
TCK000999,H47990,2026-06-06 20:47:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001000,H15853,2026-06-12 15:51:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001001,H42038,2026-06-18 03:50:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001002,H92161,2026-07-03 07:43:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK001003,H33368,2026-06-11 21:54:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001004,H69426,2026-07-10 03:47:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001005,H92273,2026-06-29 02:25:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001006,H87517,2026-07-10 12:42:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001007,H34238,2026-06-16 18:57:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001008,H09900,2026-07-22 20:24:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001009,H77755,2026-06-06 07:36:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001010,H79719,2026-06-03 07:13:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001011,H80496,2026-07-13 14:46:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001012,H41880,2026-06-24 17:01:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001013,H16968,2026-06-01 08:29:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001014,H37368,2026-07-02 23:22:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001015,H53196,2026-07-26 03:38:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001016,H34223,2026-06-21 03:45:00,I received an OTP I never requested and then my balance dropped.,account_takeover
TCK001017,H37137,2026-06-27 02:13:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001018,H29435,2026-06-02 23:51:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001019,H59019,2026-07-21 08:43:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001020,H44065,2026-06-30 16:44:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001021,H34047,2026-06-14 00:44:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001022,H67375,2026-06-29 20:24:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001023,H59155,2026-07-10 19:48:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001024,H65188,2026-06-17 06:22:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001025,H79506,2026-06-06 14:51:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001026,H66703,2026-06-07 22:12:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001027,H39141,2026-07-14 01:03:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001028,H93991,2026-06-17 22:16:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001029,H58548,2026-06-13 04:06:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001030,H64771,2026-06-30 06:06:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001031,H92952,2026-07-11 16:20:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001032,H63020,2026-06-11 13:54:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001033,H47404,2026-06-30 17:50:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001034,H77755,2026-07-27 13:59:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK001035,H29064,2026-07-15 10:41:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001036,H62217,2026-06-18 13:02:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK001037,H73918,2026-07-27 21:33:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001038,H30178,2026-06-26 01:56:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001039,H18151,2026-06-02 02:26:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001040,H82483,2026-07-04 08:27:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001041,H87990,2026-06-29 21:58:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover
TCK001042,H42396,2026-07-10 16:44:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001043,H05252,2026-06-05 09:04:00,I was billed for a bill payment that never went through.,billing_dispute
TCK001044,H06310,2026-06-14 04:12:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001045,H55590,2026-06-22 02:12:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001046,H76049,2026-07-08 01:47:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001047,H36605,2026-07-13 15:18:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001048,H89433,2026-06-04 07:20:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001049,H13880,2026-07-18 09:02:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001050,H87190,2026-07-01 06:00:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001051,H48325,2026-07-04 07:48:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001052,H04954,2026-07-29 01:24:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001053,H67301,2026-07-02 07:01:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001054,H37942,2026-06-30 08:24:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001055,H79685,2026-07-22 04:48:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001056,H71840,2026-06-07 18:19:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001057,H51519,2026-06-05 18:40:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001058,H65664,2026-07-01 21:01:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001059,H89369,2026-06-02 02:19:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK001060,H60051,2026-07-29 07:26:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001061,H72012,2026-06-08 18:37:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001062,H39640,2026-07-28 16:55:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001063,H25120,2026-06-30 10:35:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001064,H09430,2026-07-27 18:36:00,Someone changed my PIN and I can no longer log in to my account.,account_takeover
TCK001065,H58548,2026-07-14 23:35:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001066,H26815,2026-06-04 20:55:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover
TCK001067,H55305,2026-07-22 11:23:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001068,H30786,2026-06-10 13:07:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001069,H58548,2026-06-26 17:38:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001070,H13880,2026-07-03 04:17:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001071,H36655,2026-06-15 23:57:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001072,H94071,2026-07-11 11:58:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001073,H53005,2026-07-28 19:09:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001074,H34108,2026-06-20 22:26:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001075,H68251,2026-06-10 09:20:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001076,H55118,2026-06-06 10:59:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001077,H67598,2026-07-02 00:59:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001078,H58056,2026-07-12 00:58:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001079,H59019,2026-06-08 14:21:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover
TCK001080,H20035,2026-07-11 00:26:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001081,H13872,2026-07-15 21:35:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001082,H04642,2026-06-30 06:02:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001083,H01092,2026-06-29 09:20:00,I was billed for a bill payment that never went through.,billing_dispute
TCK001084,H14780,2026-06-30 07:27:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001085,H01797,2026-06-29 23:11:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001086,H96386,2026-07-08 02:15:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001087,H87569,2026-07-28 04:38:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001088,H07888,2026-06-28 02:01:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001089,H95988,2026-06-01 04:10:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001090,H92303,2026-06-30 12:40:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001091,H48438,2026-06-15 21:31:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001092,H67941,2026-06-10 05:06:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001093,H55305,2026-07-28 13:54:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001094,H31239,2026-06-18 23:10:00,I received an OTP I never requested and then my balance dropped.,account_takeover
TCK001095,H15853,2026-07-03 00:34:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001096,H02975,2026-07-25 16:02:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001097,H73918,2026-06-17 16:20:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001098,H26556,2026-06-16 17:32:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001099,H25262,2026-06-01 12:57:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001100,H80556,2026-07-02 01:59:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001101,H53196,2026-06-05 15:57:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001102,H29580,2026-07-03 02:40:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover
TCK001103,H01797,2026-06-15 04:43:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001104,H07608,2026-06-27 19:48:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001105,H34228,2026-07-09 03:40:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001106,H34108,2026-07-29 06:17:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001107,H77763,2026-07-26 05:32:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001108,H82165,2026-06-09 13:43:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001109,H27034,2026-07-26 03:14:00,"I did not make this transfer, someone accessed my account without permission.",account_takeover
TCK001110,H33997,2026-07-06 23:38:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001111,H89369,2026-07-05 18:55:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
TCK001112,H63352,2026-06-10 20:06:00,I was charged twice for the same merchant payment this week.,billing_dispute
TCK001113,H27936,2026-06-23 10:13:00,What documents do I need to upgrade my account tier?,general_inquiry
TCK001114,H60476,2026-07-27 10:46:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001115,H99337,2026-07-11 02:01:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute
TCK001116,H95142,2026-07-19 21:07:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue
TCK001117,H79062,2026-06-17 21:02:00,USSD menu is not loading for me since this morning.,technical_issue
TCK001118,H31744,2026-06-03 02:22:00,How long does a merchant payment normally take to reflect?,general_inquiry
TCK001119,H57177,2026-07-02 02:38:00,The app keeps crashing when I try to send money to a contact.,technical_issue
TCK001120,H15236,2026-07-27 07:07:00,Can you explain the daily transfer limit on my account tier?,general_inquiry
